Household_Id,date,month,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min,Usage_Type,Acorn,Acorn_grouped,file,Score,Anomaly,Average_Energy_That_Day,Anomaly Class
MAC003449,27/04/2013,Apr,1.241,1.211270846,2.177,48,0.562813149,58.14,0.332,Fixed,ACORN-A,Affluent,block_0,-0.160466116,-1,12.03,Over
MAC003428,08/06/2013,Jun,1.189,1.211125004,1.778,48,0.102122301,58.13,1.118,Fixed,ACORN-A,Affluent,block_0,-0.160466116,-1,10.68,Over
MAC001145,28/10/2013,Oct,1.1595,1.210749996,3.734,48,1.007338585,58.12,0.024,Fixed,ACORN-A,Affluent,block_1,-0.160466116,-1,13.48,Over
MAC003907,03/12/2013,Dec,1.324,1.210541673,2.576,48,0.692451001,58.11,0.205,Fixed,ACORN-C,Affluent,block_5,-0.160466116,-1,14.08,Over
MAC003257,07/08/2013,Aug,1.1205,1.210187498,3.0090001,48,0.392406201,58.09,0.933,Dynamic,ACORN-A,Affluent,block_2,-0.160466116,-1,10.66,Over
MAC003257,06/02/2013,Feb,1.0505,1.209416667,3.138,48,0.449954357,58.05,0.854,Dynamic,ACORN-A,Affluent,block_2,-0.160466116,-1,11.76,Over
MAC003775,02/01/2013,Jan,1.0145,1.209083327,3.503,48,0.844258876,58.04,0.099,Fixed,ACORN-A,Affluent,block_0,-0.160466116,-1,13.04,Over
MAC003449,03/08/2013,Aug,1.014,1.209187504,2.52,48,0.633620055,58.04,0.317,Fixed,ACORN-A,Affluent,block_0,-0.160466116,-1,13.47,Over
MAC000557,20/03/2013,Mar,1.264,1.208999992,1.511,48,0.151133869,58.03,0.672,Fixed,ACORN-A,Affluent,block_1,-0.160466116,-1,12.97,Over
MAC001145,21/10/2013,Oct,1.014,1.208479165,4.1170001,48,1.10303811,58.01,0.017,Fixed,ACORN-A,Affluent,block_1,-0.160466116,-1,12.7,Over
MAC003613,21/11/2013,Nov,1.03,1.20804166,3.2079999,48,0.586989166,57.99,0.407,Fixed,ACORN-A,Affluent,block_0,-0.160466116,-1,14.18,Over
MAC004249,10/11/2013,Nov,1.1665,1.208104163,2.24,48,0.344337983,57.99,0.646,Fixed,ACORN-C,Affluent,block_5,-0.160466116,-1,13.24,Over
MAC003257,05/01/2013,Jan,1.0625,1.208125,2.072,48,0.336743382,57.99,0.855,Dynamic,ACORN-A,Affluent,block_2,-0.160466116,-1,11.17,Over
MAC000040,15/11/2013,Nov,1.0435,1.207979165,2.221,48,0.786477643,57.98,0.281,Fixed,ACORN-A,Affluent,block_2,-0.160466116,-1,13.15,Over
MAC003257,08/08/2013,Aug,0.9905,1.207145835,3.2460001,48,0.482220317,57.94,0.816,Dynamic,ACORN-A,Affluent,block_2,-0.159690374,-1,10.41,Over
MAC003257,03/08/2013,Aug,1.084,1.206812508,3.1800001,48,0.591046711,57.93,0.607,Dynamic,ACORN-A,Affluent,block_2,-0.159690374,-1,13.47,Over
MAC003394,20/01/2013,Jan,1.116,1.20679166,2.6359999,48,0.538643871,57.93,0.571,Fixed,ACORN-A,Affluent,block_0,-0.159690374,-1,14.62,Over
MAC001145,25/05/2013,May,0.8685,1.206916665,3.77,48,0.821894325,57.93,0.428,Fixed,ACORN-A,Affluent,block_1,-0.159690374,-1,11.31,Over
MAC000535,31/07/2013,Jul,1.005,1.2065,2.3139999,48,0.436744769,57.91,0.685,Fixed,ACORN-A,Affluent,block_1,-0.159690374,-1,10.78,Over
MAC003388,14/09/2013,Sep,1.19700005,1.206145835,2.5450001,48,0.771215316,57.9,0.102,Fixed,ACORN-A,Affluent,block_0,-0.159690374,-1,13.06,Over
MAC003449,15/12/2013,Dec,1.2255,1.205937504,2.9790001,48,0.68814146,57.89,0.294,Fixed,ACORN-A,Affluent,block_0,-0.156182926,-1,15.04,Over
MAC000557,09/12/2013,Dec,1.2555,1.205875,1.568,48,0.236474338,57.88,0.57,Fixed,ACORN-A,Affluent,block_1,-0.156182926,-1,12.15,Over
MAC003428,13/08/2013,Aug,1.17699995,1.205666669,1.758,48,0.100411561,57.87,1.114,Fixed,ACORN-A,Affluent,block_0,-0.156182926,-1,10.83,Over
MAC003613,25/02/2013,Feb,0.777,1.204624998,3.73,48,0.874635054,57.82,0.262,Fixed,ACORN-A,Affluent,block_0,-0.156182926,-1,13.68,Over
MAC003907,03/10/2013,Oct,1.63249995,1.20433334,2.2590001,48,0.800392393,57.81,0.111,Fixed,ACORN-C,Affluent,block_5,-0.156182926,-1,14.29,Over
MAC003613,27/11/2013,Nov,0.902,1.204229163,3.05,48,0.789840545,57.8,0.312,Fixed,ACORN-A,Affluent,block_0,-0.156182926,-1,13.8,Over
MAC003449,05/01/2013,Jan,1.115,1.204104169,2.487,48,0.639978669,57.8,0.304,Fixed,ACORN-A,Affluent,block_0,-0.156182926,-1,11.17,Over
MAC000557,23/06/2013,Jun,1.251,1.20360416,1.442,48,0.155089642,57.77,0.657,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,11.84,Over
MAC000557,09/10/2013,Oct,1.303,1.203250004,1.818,48,0.389019909,57.76,0.31,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,11.87,Over
MAC003613,11/05/2013,May,1.0885,1.203166671,3.3510001,48,0.721491885,57.75,0.299,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,13.54,Over
MAC000557,17/03/2013,Mar,1.2305,1.202979179,1.485,48,0.145162786,57.74,0.9,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,14.17,Over
MAC003428,08/11/2013,Nov,1.17749995,1.20293749,1.7589999,48,0.096466369,57.74,1.13,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,11.05,Over
MAC003428,08/09/2013,Sep,1.19,1.202749996,1.342,48,0.05915091,57.73,1.135,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,10.56,Over
MAC003449,18/04/2013,Apr,1.092,1.202625008,2.5420001,48,0.623363049,57.73,0.362,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,11.79,Over
MAC003428,08/10/2013,Oct,1.18299995,1.20245834,1.768,48,0.108029734,57.72,0.945,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,10.64,Over
MAC003613,27/12/2013,Dec,0.7265,1.201916669,3.2149999,48,0.774596314,57.69,0.411,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,14.58,Over
MAC001836,22/06/2013,Jun,0.962,1.201791663,3.8429999,48,0.886862425,57.69,0.228,Fixed,ACORN-A,Affluent,block_2,-0.155412011,-1,11.13,Over
MAC001734,25/12/2013,Dec,1.448,1.201875,3.3889999,48,0.89271085,57.69,0.125,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,13.41,Over
MAC003613,13/11/2013,Nov,1.119,1.201520827,3.5120001,48,0.720764775,57.67,0.193,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,13.24,Over
MAC003428,08/07/2013,Jul,1.1900001,1.20131251,1.337,48,0.055081814,57.66,1.125,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,10.22,Over
MAC000557,19/09/2013,Sep,1.19550005,1.201145831,1.809,48,0.283612257,57.65,0.505,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,12.47,Over
MAC001510,22/10/2013,Oct,1.2165,1.200729169,2.954,48,0.823125439,57.64,0.163,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,12.26,Over
MAC003668,20/01/2013,Jan,1.03000005,1.200833342,4.027,48,0.968142083,57.64,0.249,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,14.62,Over
MAC000557,30/03/2013,Mar,1.30000005,1.200229163,1.7180001,48,0.270624357,57.61,0.453,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,13.23,Over
MAC003428,18/08/2013,Aug,1.178,1.199708338,1.7690001,48,0.097877044,57.59,1.1210001,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,11.31,Over
MAC000535,07/10/2013,Oct,1.082,1.199645838,1.956,48,0.327465929,57.58,0.758,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,10.3,Over
MAC003428,08/02/2013,Feb,1.18149995,1.19956249,1.3329999,48,0.054369072,57.58,1.133,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,10.85,Over
MAC003257,15/07/2013,Jul,1.0625,1.199354163,2.8069999,48,0.385212422,57.57,0.823,Dynamic,ACORN-A,Affluent,block_2,-0.155412011,-1,10.48,Over
MAC000557,28/02/2013,Feb,1.2970001,1.22457447,1.831,47,0.218368529,57.56,0.823,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,13.12,Over
MAC000557,22/06/2013,Jun,1.2615,1.197645833,1.717,48,0.314420405,57.49,0.441,Fixed,ACORN-A,Affluent,block_1,-0.154641965,-1,11.13,Over
MAC000535,03/04/2013,Apr,1.1175,1.197645835,2.211,48,0.455258004,57.49,0.675,Fixed,ACORN-A,Affluent,block_1,-0.154641965,-1,12.8,Over
MAC003428,08/05/2013,May,1.1895,1.197437498,1.326,48,0.052149497,57.48,1.133,Fixed,ACORN-A,Affluent,block_0,-0.154641965,-1,10.7,Over
MAC004249,25/08/2013,Aug,1.1645,1.197479167,2.296,48,0.548460401,57.48,0.459,Fixed,ACORN-C,Affluent,block_5,-0.154641965,-1,11.82,Over
MAC000557,28/09/2013,Sep,1.21,1.197583329,1.619,48,0.188025442,57.48,0.666,Fixed,ACORN-A,Affluent,block_1,-0.154641965,-1,12.54,Over
MAC001893,21/12/2013,Dec,0.851,1.197458333,3.9430001,48,1.145110105,57.48,0.05,Fixed,ACORN-A,Affluent,block_1,-0.154641965,-1,14.28,Over
MAC003257,12/03/2013,Mar,0.8475,1.197354171,3.1719999,48,0.779009776,57.47,0.448,Dynamic,ACORN-A,Affluent,block_2,-0.154641965,-1,14.06,Over
MAC000557,18/08/2013,Aug,1.172,1.196979175,2.073,48,0.427602691,57.46,0.584,Fixed,ACORN-A,Affluent,block_1,-0.154641965,-1,11.31,Over
MAC003388,30/03/2013,Mar,0.993,1.197020835,3.461,48,0.986034947,57.46,0.155,Fixed,ACORN-A,Affluent,block_0,-0.154641965,-1,13.23,Over
MAC000557,08/11/2013,Nov,1.262,1.196937496,2.0769999,48,0.368734942,57.45,0.428,Fixed,ACORN-A,Affluent,block_1,-0.154641965,-1,11.05,Over
MAC003428,17/08/2013,Aug,1.165,1.19672916,1.762,48,0.100316469,57.44,1.123,Fixed,ACORN-A,Affluent,block_0,-0.154641965,-1,11.13,Over
MAC000557,15/04/2013,Apr,1.23,1.196395833,2.0539999,48,0.32138243,57.43,0.586,Fixed,ACORN-A,Affluent,block_1,-0.154641965,-1,11.93,Over
MAC000450,05/09/2013,Sep,0.9595,1.196312498,2.625,48,0.58692096,57.42,0.614,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,11.66,Over
MAC003428,15/08/2013,Aug,1.16549995,1.195520835,1.762,48,0.099624617,57.39,1.113,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,11.11,Over
MAC003449,29/01/2013,Jan,1.0035,1.247282611,2.8,46,0.695417758,57.38,0.364,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,13.45,Over
MAC000557,06/10/2013,Oct,1.2345,1.195520831,1.766,48,0.218317939,57.38,0.748,Fixed,ACORN-A,Affluent,block_1,-0.153104474,-1,11.39,Over
MAC003428,08/12/2013,Dec,1.193,1.195187496,1.309,48,0.05119702,57.37,1.123,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,10.93,Over
MAC000557,31/03/2013,Mar,1.2565,1.194624988,1.59,48,0.264528615,57.34,0.338,Fixed,ACORN-A,Affluent,block_1,-0.153104474,-1,13.66,Over
MAC000431,22/01/2013,Jan,0.7435,1.194374994,3.533,48,1.138501407,57.33,0.091,Fixed,ACORN-C,Affluent,block_6,-0.153104474,-1,13.88,Over
MAC001836,07/06/2013,Jun,0.928,1.194145827,4.3319998,48,0.942739092,57.32,0.119,Fixed,ACORN-A,Affluent,block_2,-0.153104474,-1,10.36,Over
MAC003257,28/08/2013,Aug,1.012,1.193770838,3.3510001,48,0.498609963,57.3,0.858,Dynamic,ACORN-A,Affluent,block_2,-0.153104474,-1,10.97,Over
MAC003668,02/04/2013,Apr,1.11100005,1.19308334,3.4860001,48,0.809978779,57.27,0.268,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,13.29,Over
MAC003449,17/02/2013,Feb,1.075,1.193208333,2.2479999,48,0.560736141,57.27,0.336,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,13.24,Over
MAC003449,16/04/2013,Apr,0.9685,1.192729167,2.2520001,48,0.605811281,57.25,0.335,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,12.4,Over
MAC000040,22/02/2013,Feb,1.4604999,1.192708329,3.253,48,0.839687294,57.25,0.206,Fixed,ACORN-A,Affluent,block_2,-0.153104474,-1,13.29,Over
MAC000557,16/05/2013,May,1.32150005,1.192020831,1.665,48,0.36154182,57.22,0.254,Fixed,ACORN-A,Affluent,block_1,-0.153104474,-1,11.48,Over
MAC003428,20/08/2013,Aug,1.163,1.192062512,1.7410001,48,0.099655675,57.22,1.115,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,10.78,Over
MAC000557,05/08/2013,Aug,1.2535,1.192062502,1.885,48,0.293140034,57.22,0.51,Fixed,ACORN-A,Affluent,block_1,-0.153104474,-1,11.91,Over
MAC003907,23/02/2013,Feb,1.3445,1.192020835,2.1930001,48,0.675952147,57.22,0.111,Fixed,ACORN-C,Affluent,block_5,-0.153104474,-1,13.52,Over
MAC000569,03/11/2013,Nov,1.431,1.191937492,2.3829999,48,0.692129282,57.21,0.273,Fixed,ACORN-A,Affluent,block_1,-0.153872786,-1,14.05,Over
MAC000535,21/12/2013,Dec,1.01250005,1.191708329,2.78,48,0.494861412,57.2,0.474,Fixed,ACORN-A,Affluent,block_1,-0.153872786,-1,14.28,Over
MAC003775,18/01/2013,Jan,1.0755,1.191499992,2.7019999,48,0.540979436,57.19,0.134,Fixed,ACORN-A,Affluent,block_0,-0.153872786,-1,14.22,Over
MAC000557,22/05/2013,May,1.22999995,1.191187498,1.988,48,0.226823928,57.18,0.863,Fixed,ACORN-A,Affluent,block_1,-0.153872786,-1,11.79,Over
MAC000450,14/04/2013,Apr,1.0535,1.191312496,2.6659999,48,0.515188874,57.18,0.619,Fixed,ACORN-A,Affluent,block_0,-0.153872786,-1,12.73,Over
MAC000557,18/03/2013,Mar,1.24650005,1.190812513,1.341,48,0.13234331,57.16,0.64,Fixed,ACORN-A,Affluent,block_1,-0.153872786,-1,12.87,Over
MAC003257,07/12/2013,Dec,0.9525,1.1903125,3.072,48,0.472299194,57.14,0.844,Dynamic,ACORN-A,Affluent,block_2,-0.153872786,-1,10.38,Over
MAC003257,06/04/2013,Apr,1.044,1.19025,3.234,48,0.384584525,57.13,0.848,Dynamic,ACORN-A,Affluent,block_2,-0.153872786,-1,10.98,Over
MAC000557,16/03/2013,Mar,1.245,1.190124998,1.398,48,0.138701983,57.13,0.723,Fixed,ACORN-A,Affluent,block_1,-0.153872786,-1,13.79,Over
MAC003257,15/06/2013,Jun,1.124,1.189750013,2.4460001,48,0.29068515,57.11,0.826,Dynamic,ACORN-A,Affluent,block_2,-0.153872786,-1,11.99,Over
MAC000557,17/04/2013,Apr,1.2690001,1.214617043,2.3510001,47,0.395647234,57.09,0.316,Fixed,ACORN-A,Affluent,block_1,-0.153872786,-1,12.03,Over
MAC000557,22/03/2013,Mar,1.291,1.214638302,1.829,47,0.220471671,57.09,0.71,Fixed,ACORN-A,Affluent,block_1,-0.153872786,-1,13.35,Over
MAC003257,29/03/2013,Mar,1.287,1.188833327,2.0369999,48,0.321147094,57.06,0.63,Dynamic,ACORN-A,Affluent,block_2,-0.153872786,-1,13.36,Over
MAC003428,06/09/2013,Sep,1.2305,1.18862501,2.3410001,48,0.571243811,57.05,0.124,Fixed,ACORN-A,Affluent,block_0,-0.153872786,-1,12.27,Over
MAC003257,08/03/2013,Mar,1.0015,1.187999996,2.5020001,48,0.397684155,57.02,0.838,Dynamic,ACORN-A,Affluent,block_2,-0.152337029,-1,10.24,Over
MAC003257,23/11/2013,Nov,0.957,1.18741666,2.6489999,48,0.525918028,57,0.533,Dynamic,ACORN-A,Affluent,block_2,-0.152337029,-1,14.46,Over
MAC000557,06/11/2013,Nov,1.209,1.186833327,1.684,48,0.179760873,56.97,0.901,Fixed,ACORN-A,Affluent,block_1,-0.153104474,-1,11.58,Over
MAC003449,01/01/2013,Jan,0.996,1.186666665,2.483,48,0.599787957,56.96,0.295,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,13.65,Over
MAC003656,29/03/2013,Mar,0.562,1.185958335,3.9960001,48,1.16610376,56.93,0.109,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,13.36,Over
MAC003428,15/09/2013,Sep,1.111,1.185916671,4.8210001,48,1.059080101,56.92,0.103,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,13.36,Over
MAC000569,28/12/2013,Dec,0.7155,1.185416665,2.6270001,48,0.803605783,56.9,0.498,Fixed,ACORN-A,Affluent,block_1,-0.155412011,-1,13.95,Over
MAC003449,29/04/2013,Apr,1.0105,1.185312506,2.4530001,48,0.541690825,56.9,0.378,Fixed,ACORN-A,Affluent,block_0,-0.155412011,-1,11.26,Over
MAC003428,14/08/2013,Aug,1.168,1.184791665,1.3049999,48,0.05402992,56.87,1.118,Fixed,ACORN-A,Affluent,block_0,-0.149275885,-1,10.83,Over
MAC003257,09/10/2013,Oct,0.9505,1.184770833,2.9809999,48,0.49757433,56.87,0.792,Dynamic,ACORN-A,Affluent,block_2,-0.149275885,-1,11.87,Over
MAC003257,06/10/2013,Oct,1.0470001,1.20978723,3.017,47,0.501594833,56.86,0.826,Dynamic,ACORN-A,Affluent,block_2,-0.149275885,-1,11.39,Over
MAC003668,02/03/2013,Mar,0.929,1.184604173,3.4530001,48,0.897934279,56.86,0.254,Fixed,ACORN-A,Affluent,block_0,-0.149275885,-1,14.16,Over
MAC003257,21/08/2013,Aug,0.9865,1.184249996,2.4119999,48,0.433555078,56.84,0.817,Dynamic,ACORN-A,Affluent,block_2,-0.149275885,-1,10.43,Over
MAC003613,11/12/2013,Dec,0.9875,1.184125004,4.1100001,48,0.61826329,56.84,0.429,Fixed,ACORN-A,Affluent,block_0,-0.149275885,-1,13.19,Over
MAC003388,31/12/2013,Dec,1.2405,1.184187494,2.582,48,0.737621176,56.84,0.118,Fixed,ACORN-A,Affluent,block_0,-0.149275885,-1,14.04,Over
MAC001710,04/04/2013,Apr,1.20800005,1.183750008,2.4360001,48,0.561407753,56.82,0.37,Fixed,ACORN-A,Affluent,block_1,-0.149275885,-1,13.55,Over
MAC003394,02/01/2013,Jan,1.053,1.183791673,3.092,48,0.541460558,56.82,0.555,Fixed,ACORN-A,Affluent,block_0,-0.149275885,-1,13.04,Over
MAC003613,15/11/2013,Nov,1.066,1.182458331,3.21,48,0.622642105,56.76,0.163,Fixed,ACORN-A,Affluent,block_0,-0.150804731,-1,13.15,Over
MAC003257,07/11/2013,Nov,1.0235,1.182437508,3.118,48,0.431968876,56.76,0.841,Dynamic,ACORN-A,Affluent,block_2,-0.150804731,-1,10.78,Over
MAC004249,22/10/2013,Oct,1.16900005,1.181812508,2.5209999,48,0.542135718,56.73,0.232,Fixed,ACORN-C,Affluent,block_5,-0.151570448,-1,12.26,Over
MAC003428,16/08/2013,Aug,1.164,1.181437496,1.3099999,48,0.058701872,56.71,1.118,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,11.16,Over
MAC000557,07/02/2013,Feb,1.2035,1.181333333,1.548,48,0.174174816,56.7,0.867,Fixed,ACORN-A,Affluent,block_1,-0.153104474,-1,11.3,Over
MAC003428,19/08/2013,Aug,1.16399995,1.181083342,1.312,48,0.056040952,56.69,1.1160001,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,10.94,Over
MAC000450,16/04/2013,Apr,1.014,1.180937502,2.069,48,0.415038806,56.69,0.629,Fixed,ACORN-A,Affluent,block_0,-0.153104474,-1,12.4,Over
MAC000535,14/08/2013,Aug,1.1255,1.180750002,1.97,48,0.30804998,56.68,0.675,Fixed,ACORN-A,Affluent,block_1,-0.152337029,-1,10.83,Over
MAC000557,09/05/2013,May,1.25,1.180541665,1.781,48,0.35002006,56.67,0.478,Fixed,ACORN-A,Affluent,block_1,-0.152337029,-1,10.94,Over
MAC000557,14/05/2013,May,1.3025,1.179166669,1.779,48,0.265619576,56.6,0.593,Fixed,ACORN-A,Affluent,block_1,-0.152337029,-1,12.11,Over
MAC000535,28/08/2013,Aug,1.119,1.179187502,2.8239999,48,0.494893052,56.6,0.696,Fixed,ACORN-A,Affluent,block_1,-0.152337029,-1,10.97,Over
MAC000431,29/12/2013,Dec,1.38999995,1.17847916,2.9879999,48,0.887250323,56.57,0.081,Fixed,ACORN-C,Affluent,block_6,-0.152337029,-1,14.16,Over
MAC001145,30/05/2013,May,1.158,1.177937506,2.744,48,0.944884049,56.54,0.01,Fixed,ACORN-A,Affluent,block_1,-0.152337029,-1,11.18,Over
MAC003449,03/06/2013,Jun,0.9295,1.177979175,2.388,48,0.614531508,56.54,0.383,Fixed,ACORN-A,Affluent,block_0,-0.152337029,-1,12.61,Over
MAC003257,25/06/2013,Jun,1.04600005,1.177729175,3.609,48,0.53857637,56.53,0.805,Dynamic,ACORN-A,Affluent,block_2,-0.152337029,-1,10.78,Over
MAC003428,26/08/2013,Aug,1.165,1.177562506,1.296,48,0.054477359,56.52,1.113,Fixed,ACORN-A,Affluent,block_0,-0.152337029,-1,11.27,Over
MAC003428,21/08/2013,Aug,1.15849995,1.177145833,1.3049999,48,0.053463043,56.5,1.1160001,Fixed,ACORN-A,Affluent,block_0,-0.152337029,-1,10.43,Over
MAC003428,23/08/2013,Aug,1.16,1.176979173,1.2920001,48,0.055613975,56.5,1.114,Fixed,ACORN-A,Affluent,block_0,-0.152337029,-1,10.79,Over
MAC003428,25/08/2013,Aug,1.16850005,1.176520835,1.285,48,0.051499215,56.47,1.112,Fixed,ACORN-A,Affluent,block_0,-0.151570448,-1,11.82,Over
MAC001836,07/08/2013,Aug,0.8675,1.176416667,3.5050001,48,0.77973792,56.47,0.423,Fixed,ACORN-A,Affluent,block_2,-0.151570448,-1,10.66,Over
MAC000557,17/08/2013,Aug,1.2145,1.1753125,1.979,48,0.284274901,56.42,0.712,Fixed,ACORN-A,Affluent,block_1,-0.150554513,-1,11.13,Over
MAC003428,24/08/2013,Aug,1.158,1.175312515,1.306,48,0.052900204,56.42,1.108,Fixed,ACORN-A,Affluent,block_0,-0.150554513,-1,11.71,Over
MAC000557,14/03/2013,Mar,1.308,1.175208338,2.1370001,48,0.347781668,56.41,0.401,Fixed,ACORN-A,Affluent,block_1,-0.150554513,-1,13.41,Over
MAC000535,07/03/2013,Mar,1.0650001,1.173833342,2.1300001,48,0.396918795,56.34,0.656,Fixed,ACORN-A,Affluent,block_1,-0.150554513,-1,11.15,Over
MAC000096,07/07/2013,Jul,1.2025,1.173270831,2.2739999,48,0.613288162,56.32,0.348,Fixed,ACORN-C,Affluent,block_6,-0.150554513,-1,10.85,Over
MAC004249,22/12/2013,Dec,1.15500005,1.173208327,2.855,48,0.655335151,56.31,0.156,Fixed,ACORN-C,Affluent,block_5,-0.150554513,-1,14.33,Over
MAC003257,19/09/2013,Sep,0.924,1.172979169,3.737,48,0.557055544,56.3,0.788,Dynamic,ACORN-A,Affluent,block_2,-0.150554513,-1,12.47,Over
MAC000450,04/05/2013,May,0.99249995,1.172958331,2.3429999,48,0.40813702,56.3,0.604,Fixed,ACORN-A,Affluent,block_0,-0.150554513,-1,13.02,Over
MAC003449,17/04/2013,Apr,0.9545,1.172604169,2.2520001,48,0.633832279,56.29,0.345,Fixed,ACORN-A,Affluent,block_0,-0.150554513,-1,12.03,Over
MAC003428,22/08/2013,Aug,1.157,1.171937498,1.284,48,0.054920213,56.25,1.104,Fixed,ACORN-A,Affluent,block_0,-0.150554513,-1,11.3,Over
MAC003607,24/02/2013,Feb,1.0145,1.170541665,2.5910001,48,0.522513643,56.19,0.496,Fixed,ACORN-B,Affluent,block_3,-0.152086246,-1,14.22,Over
MAC003257,12/05/2013,May,1.034,1.169437504,2.5480001,48,0.407125002,56.13,0.566,Dynamic,ACORN-A,Affluent,block_2,-0.152086246,-1,13.9,Over
MAC000431,24/03/2013,Mar,0.4305,1.16927084,3.3729999,48,1.156941073,56.13,0.113,Fixed,ACORN-C,Affluent,block_6,-0.152086246,-1,13.74,Over
MAC003257,05/10/2013,Oct,1.06200005,1.168041669,2.154,48,0.268261459,56.07,0.874,Dynamic,ACORN-A,Affluent,block_2,-0.152086246,-1,11.14,Over
MAC000450,14/02/2013,Feb,0.98,1.168145833,2.7279999,48,0.453347215,56.07,0.663,Fixed,ACORN-A,Affluent,block_0,-0.152086246,-1,13.35,Over
MAC003449,12/10/2013,Oct,1.2035,1.167979179,2.9300001,48,0.787204403,56.06,0.361,Fixed,ACORN-A,Affluent,block_0,-0.152086246,-1,13.91,Over
MAC003257,10/01/2013,Jan,1.0574999,1.166770825,1.9630001,48,0.31907521,56,0.834,Dynamic,ACORN-A,Affluent,block_2,-0.152086246,-1,12.22,Over
MAC003449,29/11/2013,Nov,1.167,1.166520821,4.1739998,48,0.863505204,55.99,0.321,Fixed,ACORN-A,Affluent,block_0,-0.152086246,-1,13.46,Over
MAC003449,12/01/2013,Jan,1.14600005,1.166229175,3.171,48,0.884840597,55.98,0.275,Fixed,ACORN-A,Affluent,block_0,-0.152086246,-1,14.5,Over
MAC001836,05/11/2013,Nov,0.9525,1.165979167,4.388,48,0.857492795,55.97,0.16,Fixed,ACORN-A,Affluent,block_2,-0.152086246,-1,11.97,Over
MAC000557,04/08/2013,Aug,1.2265,1.165791667,1.961,48,0.283781827,55.96,0.425,Fixed,ACORN-A,Affluent,block_1,-0.152086246,-1,12.46,Over
MAC000450,18/01/2013,Jan,0.9505,1.165458327,2.9059999,48,0.607370495,55.94,0.515,Fixed,ACORN-A,Affluent,block_0,-0.152086246,-1,14.22,Over
MAC004249,10/12/2013,Dec,1.2295,1.165354163,1.883,48,0.439745301,55.94,0.316,Fixed,ACORN-C,Affluent,block_5,-0.152086246,-1,12.34,Over
MAC001836,25/05/2013,May,0.918,1.165020833,3.016,48,0.846114963,55.92,0.143,Fixed,ACORN-A,Affluent,block_2,-0.152086246,-1,11.31,Over
MAC000557,19/06/2013,Jun,1.26550005,1.165083327,1.744,48,0.370104456,55.92,0.267,Fixed,ACORN-A,Affluent,block_1,-0.152086246,-1,10.77,Over
MAC003613,12/11/2013,Nov,1.07500005,1.164354169,3.2720001,48,0.600211014,55.89,0.574,Fixed,ACORN-A,Affluent,block_0,-0.152086246,-1,13.87,Over
MAC003257,13/07/2013,Jul,0.969,1.164145831,2.5610001,48,0.400183625,55.88,0.826,Dynamic,ACORN-A,Affluent,block_2,-0.152086246,-1,10.38,Over
MAC000557,09/07/2013,Jul,1.3025,1.163916663,1.5420001,48,0.300103725,55.87,0.42,Fixed,ACORN-A,Affluent,block_1,-0.152086246,-1,11.85,Over
MAC003903,20/01/2013,Jan,0.9085,1.163770827,3.056,48,0.792516242,55.86,0.324,Dynamic,ACORN-B,Affluent,block_3,-0.152086246,-1,14.62,Over
MAC003613,19/11/2013,Nov,0.8195,1.163250002,3.279,48,0.718192933,55.84,0.244,Fixed,ACORN-A,Affluent,block_0,-0.152086246,-1,13.67,Over
MAC000040,02/09/2013,Sep,1.11550005,1.16289584,2.3,48,0.779222838,55.82,0.204,Fixed,ACORN-A,Affluent,block_2,-0.152086246,-1,13.94,Over
